id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,subtitle,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,narrator_short_bio,featured_start_at,featured_end_at,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
2tf9HezvSW,id9KBc3qwf,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-06-09T19:00:00.000Z,71,The Grand Plan to Rise and Shine,ko,0-default,"Join Moon Ji Yeong on a quest for a sound sleep. Pull out a book and soak in the tub, because a fruitful day depends on a peaceful night.",95e9bbe4a785046c53c031eb5de86225,False,True,sleep_stories,generic,False,2020-06-10T00:18:51.532Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,yB7zAwpp,Paola Villegas Soruco,True,ImG_YXmys7,Moon Ji Yeong,"Les voyages, la danse et les glaces. Ce sont ces choses qui me rendent heureuse. J'espère que tous ceux qui entendent ma voix connaissent autant de bonheur et de joie que moi.
",False,2020-05-15T20:06:56.933Z,2020-05-27T19:43:37.427Z,c654d3353aa8c1d8fa5be362de915634,image,image/jpeg,848192,https://assets.calm.com/c654d3353aa8c1d8fa5be362de915634.jpeg,1684,1660,"['#bec3c9', '#233b52', '#684e4e']",019dc1f772d5f69051dc0eb9a3023063,image,image/png,19127265,https://assets.calm.com/019dc1f772d5f69051dc0eb9a3023063.png,3840,3840,"['#8f4245', '#571a21']",2175d9437180514d1155e58adc43b464,image,image/jpeg,1705674,https://assets.calm.com/2175d9437180514d1155e58adc43b464.jpeg,3840,3840,"['#8e5743', '#184e5c']",2175d9437180514d1155e58adc43b464,image,image/jpeg,1705674,https://assets.calm.com/2175d9437180514d1155e58adc43b464.jpeg,3840,3840,"['#8e5743', '#184e5c']",019dc1f772d5f69051dc0eb9a3023063,image,image/png,19127265,https://assets.calm.com/019dc1f772d5f69051dc0eb9a3023063.png,3840,3840,"['#8f4245', '#571a21']",,,,,,,,,,,,,,,,,,,,
Jj3o2NSAtu,FNUnwtT_1e,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-08-19T17:30:00.000Z,63,Green Planet,ko,0-default,Cozy up as we take a journey around the globe to explore some of the Earth's most treasured places.,1ff466477d3b5a5755e682e9da7fa6de,False,True,sleep_stories,generic,False,2020-08-19T17:30:00.000Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,A49ZOW1A,Phoebe Smith,True,h2PgRx5jhI,Song Park,"Travaille dans divers domaines, y compris des émissions et des narrations pour faire la promotion de produits.

Il a joué un personnage appelé Tori dans l'animation <Super Racer Enzy> et plusieurs personnages de jeux vidéo.
",False,2019-09-03T20:40:35.944Z,2019-09-03T20:43:08.801Z,7b79deb1c75c776a89d3aeb797e94fc8,image,image/png,5347447,https://assets.calm.com/7b79deb1c75c776a89d3aeb797e94fc8.png,3000,3000,"['#efe9ec', '#493633', '#4f678f']",32ea7d7cee76c9330fc7b4e639f87c74,image,image/jpeg,7889814,https://assets.calm.com/32ea7d7cee76c9330fc7b4e639f87c74.jpeg,1920,1920,"['#0424c4', '#04398e']",bc24228e3f15407b19eb25e4f7fe8851,image,image/jpeg,7867683,https://assets.calm.com/bc24228e3f15407b19eb25e4f7fe8851.jpeg,1920,1920,"['#073fb7', '#041ca9']",bc24228e3f15407b19eb25e4f7fe8851,image,image/jpeg,7867683,https://assets.calm.com/bc24228e3f15407b19eb25e4f7fe8851.jpeg,1920,1920,"['#073fb7', '#041ca9']",32ea7d7cee76c9330fc7b4e639f87c74,image,image/jpeg,7889814,https://assets.calm.com/32ea7d7cee76c9330fc7b4e639f87c74.jpeg,1920,1920,"['#0424c4', '#04398e']",,,,,,,,,,"Song Park, acteur de doublage indépendant en Corée.",,,,,,,,,,
HJmUO9g4TP,3s9pTJKV0G,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-04-13T21:00:00.000Z,49,Sacred New Zealand,ko,0-default,Join Ye Moek on a relaxing voyage to New Zealand’s South Island full of stunning scenery and sacred Maori legends.,94a0feded618c670bb87ed5ed1900f1d,False,True,sleep_stories,generic,False,2021-04-09T18:01:28.879Z,2021-08-17T18:32:02.379Z,Histoire pour dormir,r42XLLJp,Candace Rardon,True,rKeqDmFQC-,Ye Moek,"안녕하세요, 편안하고 듣기 좋은 예쁜 목소리 예목입니다. 명상은 인간에게 있어서 꼭 필요한 최고의 힐링 중 하나라 생각합니다. 오늘도 제 목소리와 함께 편안한 밤 될 수 있기를 바라겠습니다. 감사합니다 :) ",False,2021-02-25T11:53:19.229Z,2021-02-25T11:58:18.483Z,c43a5638011107466eb9d1d0eaba58b3,image,image/jpeg,177218,https://assets.calm.com/c43a5638011107466eb9d1d0eaba58b3.jpeg,500,500,"['#c7724d', '#4a3222']",a81ea94a32ee743a116bb06fec30ef8d,image,image/jpeg,321143,https://assets.calm.com/a81ea94a32ee743a116bb06fec30ef8d.jpeg,1920,1920,"['#5790d6', '#0c3752']",e2f25ada33cca9c8f0445ced1ac710df,image,image/jpeg,921421,https://assets.calm.com/e2f25ada33cca9c8f0445ced1ac710df.jpeg,2000,2000,"['#d4a53c', '#091f28']",e2f25ada33cca9c8f0445ced1ac710df,image,image/jpeg,921421,https://assets.calm.com/e2f25ada33cca9c8f0445ced1ac710df.jpeg,2000,2000,"['#d4a53c', '#091f28']",a81ea94a32ee743a116bb06fec30ef8d,image,image/jpeg,321143,https://assets.calm.com/a81ea94a32ee743a116bb06fec30ef8d.jpeg,1920,1920,"['#5790d6', '#0c3752']",,,,,,,,,,,,,,,,,,,,
jM3WwJXNF_,AdQeL4qeaL,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-11-02T19:00:00.000Z,24,Mystery of the Lavender Water,ko,0-default,"Return to the Kingdom of Lionwood where a girl, an otter, and a river will lead us on an underground adventure.",d0955923394bdfb3ad31190d26c73135,False,True,sleep_stories,generic,False,2021-10-25T20:07:40.841Z,2021-11-02T18:46:20.348Z,Histoire pour dormir,rzGM3Q2w,Charles Duffie,True,zkae2ORcZR,Kim Ei An,"안녕하세요. 성우 김이안입니다. 
KBS 44기 성우로, 'KBS 무대', '라디오 극장', '소설극장', '라디오 문학관' 등 다수의 오디오북과 드라마 제작에 참여하였습니다. 
여러분과 편안한 호흡을 나누고 싶습니다. 함께해요. ",False,2021-10-11T14:09:14.708Z,2021-10-11T14:14:47.053Z,5e417af565782a66c9cd5f42058d1c93,image,image/jpeg,178608,https://assets.calm.com/5e417af565782a66c9cd5f42058d1c93.jpeg,701,702,"['#bc9c54', '#5b5f1c']",24b329d7414f6b110632343f4ab45f0d,image,image/jpeg,2399505,https://assets.calm.com/24b329d7414f6b110632343f4ab45f0d.jpeg,2500,2500,"['#079bcc', '#096790']",2507507135e1d49473e0067fd8c1dd06,image,image/jpeg,2094896,https://assets.calm.com/2507507135e1d49473e0067fd8c1dd06.jpeg,2000,2000,"['#04cae6', '#0478a7']",2507507135e1d49473e0067fd8c1dd06,image,image/jpeg,2094896,https://assets.calm.com/2507507135e1d49473e0067fd8c1dd06.jpeg,2000,2000,"['#04cae6', '#0478a7']",24b329d7414f6b110632343f4ab45f0d,image,image/jpeg,2399505,https://assets.calm.com/24b329d7414f6b110632343f4ab45f0d.jpeg,2500,2500,"['#079bcc', '#096790']",,,,,,,,,,,,,,,,,,,,
tx_gMhLtSy,cZsvQIRcwh,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-07-27T17:00:00.000Z,38,Sunset on the Savanna,ko,0-default,Explore the wonders of the wilderness on an unforgettable African safari.,e59589822fa02445c77dfab0efd39213,False,True,sleep_stories,generic,False,2021-07-19T19:32:44.139Z,2021-08-17T18:32:47.687Z,Histoire pour dormir,POQpkJq3,Don George,True,umxFJFueim,You In Seon,"KBS 44기 성우 유인선입니다. 
전속 2년 동안 라디오를 통해 찾아뵀었는데요, 이제 프리랜서로 더욱더 다양한 모습으로 찾아뵙겠습니다. 
편안하게 들어주세요. 고맙습니다.",False,2021-06-30T13:01:37.867Z,2021-07-06T16:32:48.509Z,ed1bc5568a7f6d84accb1b1e024424ce,image,image/jpeg,297050,https://assets.calm.com/ed1bc5568a7f6d84accb1b1e024424ce.jpeg,831,830,"['#cd888d', '#040c0c']",d29733af2f9b77286e9db5e7a4ed8c2f,image,image/jpeg,2097526,https://assets.calm.com/d29733af2f9b77286e9db5e7a4ed8c2f.jpeg,2000,2000,"['#fb6804', '#81220a']",3e568335b41981e78ed7da73c4621fae,image,image/jpeg,2094866,https://assets.calm.com/3e568335b41981e78ed7da73c4621fae.jpeg,2000,2000,"['#fb6804', '#81220a']",3e568335b41981e78ed7da73c4621fae,image,image/jpeg,2094866,https://assets.calm.com/3e568335b41981e78ed7da73c4621fae.jpeg,2000,2000,"['#fb6804', '#81220a']",d29733af2f9b77286e9db5e7a4ed8c2f,image,image/jpeg,2097526,https://assets.calm.com/d29733af2f9b77286e9db5e7a4ed8c2f.jpeg,2000,2000,"['#fb6804', '#81220a']",,,,,,,,,,,,,,,,,,,,
CdBKixHgjK,aPb6BASNxQ,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-03-23T01:00:00.000Z,10783,The Slow Coast,ko,0-default,Discover the beauty of California on this special drive down State Route 1.,9eb665da4863e8d0718b43a35cb5b1de,False,True,sleep_stories,generic,False,2023-03-17T12:19:00.395Z,2023-03-17T16:53:50.928Z,Histoire pour dormir,2pY89wL6,Candace Rose Rardon,True,AkiQTWadrK,Jo Sae Ryeong,"Diplômée en théâtre et en cinéma à l'université, elle est aujourd'hui la voix officielle de KBS et a été entendue dans plus de 1000 spots publicitaires, dans des domaines aussi variés que les cosmétiques, l'informatique, la construction, la mode et l'automobile. Elle prête également sa voix à des documentaires sur la mode ou les voyages.",False,2019-12-11T18:46:59.798Z,2019-12-27T23:23:08.992Z,d3c04da329441a452ffc49dc6179368f,image,image/png,4580329,https://assets.calm.com/d3c04da329441a452ffc49dc6179368f.png,3000,3000,"['#c8bbb5', '#443231', '#7f5d4b']",278f5d32c4710737fff251b84296a0b0,image,image/jpeg,3469523,https://assets.calm.com/278f5d32c4710737fff251b84296a0b0.jpeg,2000,2000,"['#f0d256', '#64361d']",7caa4250ebf6bf5563cd4b380cdd3aee,image,image/jpeg,3453890,https://assets.calm.com/7caa4250ebf6bf5563cd4b380cdd3aee.jpeg,2000,2000,"['#f0d256', '#5e331c']",7caa4250ebf6bf5563cd4b380cdd3aee,image,image/jpeg,3453890,https://assets.calm.com/7caa4250ebf6bf5563cd4b380cdd3aee.jpeg,2000,2000,"['#f0d256', '#5e331c']",278f5d32c4710737fff251b84296a0b0,image,image/jpeg,3469523,https://assets.calm.com/278f5d32c4710737fff251b84296a0b0.jpeg,2000,2000,"['#f0d256', '#64361d']",,,,,,,,,,,,,,,,,,,,
JZhJ7nprHR,C1J34RhhPL,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-10-18T01:00:00.000Z,11156,The Land of Springs,ko,0-default,"Explore the green jungles and turquoise waters of Jamaica, the birthplace of reggae music. Music by Bill Laswell.",157eb47ffe16b2ecdb65e4e71cba74c0,False,True,sleep_stories,generic,False,2023-10-04T11:30:13.155Z,2023-10-16T16:07:51.863Z,Histoire pour dormir,E2PP77Oq,Faith Adiele,True,umxFJFueim,You In Seon,"KBS 44기 성우 유인선입니다. 
전속 2년 동안 라디오를 통해 찾아뵀었는데요, 이제 프리랜서로 더욱더 다양한 모습으로 찾아뵙겠습니다. 
편안하게 들어주세요. 고맙습니다.",False,2021-06-30T13:01:37.867Z,2021-07-06T16:32:48.509Z,ed1bc5568a7f6d84accb1b1e024424ce,image,image/jpeg,297050,https://assets.calm.com/ed1bc5568a7f6d84accb1b1e024424ce.jpeg,831,830,"['#cd888d', '#040c0c']",092093f65f823d0fac77b4e83774f225,image,image/jpeg,4223396,https://assets.calm.com/092093f65f823d0fac77b4e83774f225.jpeg,2000,2000,"['#12a1c7', '#047fb5']",788cb3732da47248d2c4ad59aa9f31bc,image,image/jpeg,1924630,https://assets.calm.com/788cb3732da47248d2c4ad59aa9f31bc.jpeg,2000,2000,"['#1297b7', '#0471a3']",788cb3732da47248d2c4ad59aa9f31bc,image,image/jpeg,1924630,https://assets.calm.com/788cb3732da47248d2c4ad59aa9f31bc.jpeg,2000,2000,"['#1297b7', '#0471a3']",092093f65f823d0fac77b4e83774f225,image,image/jpeg,4223396,https://assets.calm.com/092093f65f823d0fac77b4e83774f225.jpeg,2000,2000,"['#12a1c7', '#047fb5']",,,,,,,,,,,,,,,,,,,,
EO4cqasRAf,tGxUxjBCIX,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-02-19T02:30:00.000Z,83,Pinocchio and the Sleepless Cricket,ko,0-default,Join your favorite wooden puppet and a friendly cricket as they travel through a fairytale land in search of slumber.,5db379680fb07b05a24325ad5e354f68,False,True,sleep_stories,generic,False,2020-02-19T02:17:20.736Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,9kKPO5Q1,Christina Yang,True,MTlgSIxy74,Kim Du Ri,"Commentatrice du 37ème tournoi de go organisé par le KBS. Sa palette vocale couvre de nombreux genres : pièces radiophoniques, actualités et promotions d'entreprise, commentaires de documentaires et bien d'autres encore.",False,2020-02-11T20:51:54.951Z,2020-02-12T03:46:40.523Z,108df4f78610786d08bb7f2da5b27c46,image,image/png,3807377,https://assets.calm.com/108df4f78610786d08bb7f2da5b27c46.png,3000,3000,"['#bfa69c', '#2b1e27', '#6a3939']",afd7368b62511dfe107f61ba871c85fb,image,image/png,1194658,https://assets.calm.com/afd7368b62511dfe107f61ba871c85fb.png,1920,1920,"['#a067c7', '#04242c']",6695ceed14f23483f64b0109e6e19d39,image,image/jpeg,7715557,https://assets.calm.com/6695ceed14f23483f64b0109e6e19d39.jpeg,1920,1920,"['#744cac', '#041c24']",6695ceed14f23483f64b0109e6e19d39,image,image/jpeg,7715557,https://assets.calm.com/6695ceed14f23483f64b0109e6e19d39.jpeg,1920,1920,"['#744cac', '#041c24']",afd7368b62511dfe107f61ba871c85fb,image,image/png,1194658,https://assets.calm.com/afd7368b62511dfe107f61ba871c85fb.png,1920,1920,"['#a067c7', '#04242c']",,,,,,,,,,,,,,,,,,,,
MHOWNTU5yV,U8IKhpqHXi,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-12-19T23:56:34.779Z,88,Wisdom of the Jungle,ko,0-default,"Tonight, a chance encounter brings peace to a woman in search of answers, as she learns of the wisdom found in the jungles of Costa Rica",05735e8ded3196850053f35e12acea0e,False,True,sleep_stories,generic,False,2019-12-19T23:08:24.281Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,xx8LLyxN,Chris Advansun,True,AkiQTWadrK,Jo Sae Ryeong,"Diplômée en théâtre et en cinéma à l'université, elle est aujourd'hui la voix officielle de KBS et a été entendue dans plus de 1000 spots publicitaires, dans des domaines aussi variés que les cosmétiques, l'informatique, la construction, la mode et l'automobile. Elle prête également sa voix à des documentaires sur la mode ou les voyages.",False,2019-12-11T18:46:59.798Z,2019-12-27T23:23:08.992Z,d3c04da329441a452ffc49dc6179368f,image,image/png,4580329,https://assets.calm.com/d3c04da329441a452ffc49dc6179368f.png,3000,3000,"['#c8bbb5', '#443231', '#7f5d4b']",44a5664b8fa63d44358d934c5bdf6226,image,image/jpeg,4023129,https://assets.calm.com/44a5664b8fa63d44358d934c5bdf6226.jpeg,1920,1920,"['#a2a911', '#6c4404']",2135cb076b8a4ddd1a27c5339a2f126e,image,image/jpeg,2976488,https://assets.calm.com/2135cb076b8a4ddd1a27c5339a2f126e.jpeg,1920,1920,"['#9bac3a', '#547c05']",2135cb076b8a4ddd1a27c5339a2f126e,image,image/jpeg,2976488,https://assets.calm.com/2135cb076b8a4ddd1a27c5339a2f126e.jpeg,1920,1920,"['#9bac3a', '#547c05']",44a5664b8fa63d44358d934c5bdf6226,image,image/jpeg,4023129,https://assets.calm.com/44a5664b8fa63d44358d934c5bdf6226.jpeg,1920,1920,"['#a2a911', '#6c4404']",,,,,,,,,,,,,,,,,,,,
MKMmmF6C02,2YcTuaqABU,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-09-21T20:00:00.000Z,30,Passages from the Wonderful Wizard of Oz,ko,0-default,Follow the yellow brick road all the way to a city of sweet dreams.,f6b0101eb793bd70d25e6cfdc034fd59,False,True,sleep_stories,generic,False,2021-09-17T14:33:27.083Z,2021-09-21T19:01:30.461Z,Histoire pour dormir,W5y2YpE2,L. Frank Baum,True,iSJbPfgwAz,Park Si Yoon,"안녕하세요. '성우 박시윤'입니다.
2018년 데뷔로 애니메이션, 광고 등 다양한 분야에서 활동하고 있습니다.
주변에서 참 긍정적인 에너지가 많다고 얘기해주시는데요, 제가 가진 긍정의 기운으로 여러분이 편안하고 행복한 잠자리에 드실 수 있도록 '굿나이스토리' 시작하겠습니다",False,2021-08-27T19:13:57.664Z,2021-08-27T19:22:08.712Z,87e92670fc42264f8b6b2161a3aadddd,image,image/jpeg,106963,https://assets.calm.com/87e92670fc42264f8b6b2161a3aadddd.jpeg,960,960,"['#c35e66', '#62352b']",84b065f5ad3ae6f17918ba819e7416cb,image,image/jpeg,9716323,https://assets.calm.com/84b065f5ad3ae6f17918ba819e7416cb.jpeg,1920,1920,"['#1bb6b5', '#0c405b']",47990022903a72977d7a86f87f96e7ee,image,image/jpeg,2701244,https://assets.calm.com/47990022903a72977d7a86f87f96e7ee.jpeg,2000,2000,"['#bdab36', '#0c7554']",47990022903a72977d7a86f87f96e7ee,image,image/jpeg,2701244,https://assets.calm.com/47990022903a72977d7a86f87f96e7ee.jpeg,2000,2000,"['#bdab36', '#0c7554']",84b065f5ad3ae6f17918ba819e7416cb,image,image/jpeg,9716323,https://assets.calm.com/84b065f5ad3ae6f17918ba819e7416cb.jpeg,1920,1920,"['#1bb6b5', '#0c405b']",,,,,,,,,,,,,,,,,,,,
QXKeEZ00yU,HTekUPA5hd,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-01-05T19:00:00.000Z,50,Nightfall,ko,0-default,"Moon Ji Yeong is here to guide you on a journey of twilight. Enter a state of peace and rest, as time slows down and the night falls",9c88741b479bde6db590c47d310447ea,False,True,sleep_stories,generic,False,2021-01-05T19:09:44.431Z,2021-08-17T18:31:23.505Z,Histoire pour dormir,xx8LLyxN,Chris Advansun,True,ImG_YXmys7,Moon Ji Yeong,"Les voyages, la danse et les glaces. Ce sont ces choses qui me rendent heureuse. J'espère que tous ceux qui entendent ma voix connaissent autant de bonheur et de joie que moi.
",False,2020-05-15T20:06:56.933Z,2020-05-27T19:43:37.427Z,c654d3353aa8c1d8fa5be362de915634,image,image/jpeg,848192,https://assets.calm.com/c654d3353aa8c1d8fa5be362de915634.jpeg,1684,1660,"['#bec3c9', '#233b52', '#684e4e']",25b1c5a49795a7f5720ac34d48e99dcf,image,image/jpeg,8248884,https://assets.calm.com/25b1c5a49795a7f5720ac34d48e99dcf.jpeg,1920,1920,"['#2460b4', '#21246d']",45752283028743bd9746b2c5ceb43e81,image,image/jpeg,11616012,https://assets.calm.com/45752283028743bd9746b2c5ceb43e81.jpeg,1920,1920,"['#516cb9', '#21246d']",45752283028743bd9746b2c5ceb43e81,image,image/jpeg,11616012,https://assets.calm.com/45752283028743bd9746b2c5ceb43e81.jpeg,1920,1920,"['#516cb9', '#21246d']",25b1c5a49795a7f5720ac34d48e99dcf,image,image/jpeg,8248884,https://assets.calm.com/25b1c5a49795a7f5720ac34d48e99dcf.jpeg,1920,1920,"['#2460b4', '#21246d']",,,,,,,,,,,,,,,,,,,,
xMXVP13o5M,MqDfbUMnPe,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-12-28T23:00:00.000Z,16,The Glacier Express,ko,0-default,Travel through the mountains of Switzerland on an electric train that takes you to dreamland.,29f321cc50f49710186b2ac51493dd17,False,True,sleep_stories,generic,False,2021-12-17T19:34:53.409Z,2021-12-28T21:23:46.919Z,Histoire pour dormir,63PB06XR,Andrew Martin,True,rKeqDmFQC-,Ye Moek,"안녕하세요, 편안하고 듣기 좋은 예쁜 목소리 예목입니다. 명상은 인간에게 있어서 꼭 필요한 최고의 힐링 중 하나라 생각합니다. 오늘도 제 목소리와 함께 편안한 밤 될 수 있기를 바라겠습니다. 감사합니다 :) ",False,2021-02-25T11:53:19.229Z,2021-02-25T11:58:18.483Z,c43a5638011107466eb9d1d0eaba58b3,image,image/jpeg,177218,https://assets.calm.com/c43a5638011107466eb9d1d0eaba58b3.jpeg,500,500,"['#c7724d', '#4a3222']",420a88c38cc3501bb182aacf4dbd5558,image,image/jpeg,4362546,https://assets.calm.com/420a88c38cc3501bb182aacf4dbd5558.jpeg,2000,2000,"['#4870b7', '#40639d']",e9189a505d5cc0fddd1ef219a2be2a32,image,image/jpeg,4076097,https://assets.calm.com/e9189a505d5cc0fddd1ef219a2be2a32.jpeg,2000,2000,"['#496fb7', '#42639c']",e9189a505d5cc0fddd1ef219a2be2a32,image,image/jpeg,4076097,https://assets.calm.com/e9189a505d5cc0fddd1ef219a2be2a32.jpeg,2000,2000,"['#496fb7', '#42639c']",420a88c38cc3501bb182aacf4dbd5558,image,image/jpeg,4362546,https://assets.calm.com/420a88c38cc3501bb182aacf4dbd5558.jpeg,2000,2000,"['#4870b7', '#40639d']",,,,,,,,,,,,,,,,,,,,
fDYFSF3Y3-,q9EdjNax5v,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-06-08T13:00:00.000Z,13,The Flute Maker of the Andes,ko,0-default,Journey to a sacred lake in South America and discover one of the oldest instruments in the world.,4cf0a4e571578ed70fd93881887179af,False,True,sleep_stories,generic,False,2022-05-30T16:58:06.113Z,2022-06-07T22:22:02.870Z,Histoire pour dormir,2pY89wL6,Candace Rose Rardon,True,mQGkVqezAB,Son Hyo Kyeong,"편안한 목소리로 언제나 친근하게 다가가고 싶은 성우 손효경입니다
게임, 오디오북, 교육 컨텐츠 외 다양한 분야에서 활동하고 있습니다",False,2020-12-29T19:36:21.112Z,2020-12-29T19:37:24.030Z,4ed792b2dadbf72ad35329140ec6e658,image,image/jpeg,24993,https://assets.calm.com/4ed792b2dadbf72ad35329140ec6e658.jpeg,400,400,"['#c8705c', '#6c2c24']",ffed0b280de08462106f29d5a723c05f,image,image/jpeg,5150287,https://assets.calm.com/ffed0b280de08462106f29d5a723c05f.jpeg,2000,2000,"['#c3864d', '#711308']",3463d3a4ff1b426497177f4b821fa8f6,image,image/jpeg,627286,https://assets.calm.com/3463d3a4ff1b426497177f4b821fa8f6.jpeg,2000,2000,"['#b83a1b', '#721209']",3463d3a4ff1b426497177f4b821fa8f6,image,image/jpeg,627286,https://assets.calm.com/3463d3a4ff1b426497177f4b821fa8f6.jpeg,2000,2000,"['#b83a1b', '#721209']",ffed0b280de08462106f29d5a723c05f,image,image/jpeg,5150287,https://assets.calm.com/ffed0b280de08462106f29d5a723c05f.jpeg,2000,2000,"['#c3864d', '#711308']",,,,,,,,,,,,,,,,,,,,
vfpMkvQS4E,_y9x5q3mo4,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-09-08T01:00:00.000Z,13,Moonlight Melody,ko,0-default,"A dreamy tale of music and moonlight, forests and fireflies, as we seek out the song of an enchanted piano.",cdb3345ffd9ff5765bdcd6b7e402d0ed,False,True,sleep_stories,generic,False,2022-08-29T14:04:16.794Z,2022-09-06T16:07:44.819Z,Histoire pour dormir,xY9kj1j5,Marion Katrina Poerio,True,umxFJFueim,You In Seon,"KBS 44기 성우 유인선입니다. 
전속 2년 동안 라디오를 통해 찾아뵀었는데요, 이제 프리랜서로 더욱더 다양한 모습으로 찾아뵙겠습니다. 
편안하게 들어주세요. 고맙습니다.",False,2021-06-30T13:01:37.867Z,2021-07-06T16:32:48.509Z,ed1bc5568a7f6d84accb1b1e024424ce,image,image/jpeg,297050,https://assets.calm.com/ed1bc5568a7f6d84accb1b1e024424ce.jpeg,831,830,"['#cd888d', '#040c0c']",66dfd4e2b31204d3aeb5ac96ef7e8100,image,image/jpeg,2572574,https://assets.calm.com/66dfd4e2b31204d3aeb5ac96ef7e8100.jpeg,3000,3000,"['#f27422', '#04456f']",6291591eea9c221f3a4fc87627e4969b,image,image/jpeg,4706187,https://assets.calm.com/6291591eea9c221f3a4fc87627e4969b.jpeg,2000,2000,"['#f0762a', '#05466f']",6291591eea9c221f3a4fc87627e4969b,image,image/jpeg,4706187,https://assets.calm.com/6291591eea9c221f3a4fc87627e4969b.jpeg,2000,2000,"['#f0762a', '#05466f']",66dfd4e2b31204d3aeb5ac96ef7e8100,image,image/jpeg,2572574,https://assets.calm.com/66dfd4e2b31204d3aeb5ac96ef7e8100.jpeg,3000,3000,"['#f27422', '#04456f']",,,,,,,,,,,,,,,,,,,,
