id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,language,content_group,description,icon_asset_id,featured_start_at,featured_end_at,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,metadata_indexed_search_text,metadata_program_view_hides_play_button,narrator_medium_bio,metadata_exclude_from_search,narrator_short_bio,subtitle,restricted_to_products,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors
GSQM0oYY7R,VP4cD-WEn3,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-09-09T17:00:00.000Z,12658,Moonlit Tango,en,0-default,Join acclaimed actress Rita Moreno in an enchanted ballroom as she leads you through the dances that saw her through life’s many triumphs and challenges.,85e918f443d3b756152496e56ebb4efa,2025-09-10T00:00:00.000Z,2025-09-10T15:00:00.000Z,False,True,sleep_stories,generic,False,2025-08-26T15:02:07.770Z,2025-09-09T15:52:38.505Z,Schlafgeschichte,J3GLVZ5W,JH Yun,True,B5LHQLEeo4,Rita Moreno,"Rita Moreno ist gebürtige Puerto-Ricanerin und eine amerikanische Ikone. Sie ist eine der wenigen Künstlerinnen, die den EGOT-Status erreicht haben – für ihre Auftritte hat sie einen Emmy, Grammy, Oscar und Tony gewonnen. In ihrer acht Jahrzehnte umspannenden Karriere erhielt sie 1961 den Oscar für ihre Rolle in dem Film West Side Story und war damit die erste hispanische Frau, die einen Academy-Award gewann. Für ihre legendäre Karriere wurde sie mit einem Stern auf dem „Hollywood Walk of Fame“, mit dem „Kennedy Center Honor Lifetime Artistic Achievement Award“, einem „Peabody Career Achievement Award“, dem „Screen Actors Guild Life Achievement Award“, der „National Medal of Arts“ sowie der „Presidential Medal of Freedom“ geehrt – der höchsten zivilen Auszeichnung Amerikas.",False,2025-08-26T15:03:28.433Z,2025-08-26T15:37:52.603Z,7f0ba725d54756dcc58a9bb2e92ffa49,image,image/png,9111664,https://assets.calm.com/7f0ba725d54756dcc58a9bb2e92ffa49.png,2500,2500,"['#9d7b47', '#136571']",120c2269431488f4911bb208eb0d0bdd,image,image/jpeg,3666901,https://assets.calm.com/120c2269431488f4911bb208eb0d0bdd.jpeg,2000,2000,"['#3a5882', '#0c2255']",917e6219b33fa29ef323707ed6cc310a,image,image/jpeg,1521249,https://assets.calm.com/917e6219b33fa29ef323707ed6cc310a.jpeg,2000,2000,"['#35769a', '#0f6d8f']",917e6219b33fa29ef323707ed6cc310a,image,image/jpeg,1521249,https://assets.calm.com/917e6219b33fa29ef323707ed6cc310a.jpeg,2000,2000,"['#35769a', '#0f6d8f']",120c2269431488f4911bb208eb0d0bdd,image,image/jpeg,3666901,https://assets.calm.com/120c2269431488f4911bb208eb0d0bdd.jpeg,2000,2000,"['#3a5882', '#0c2255']","Tango, Puerto Rico, Bolero, lapis lazuli, West Side Story, Latin America, dance",False,,False,,,,,,,,,,,,,,,,,,,
VWLQomK-GL,ecnx4Hkq5W,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-09-13T17:00:00.000Z,3,The Artist: Dreaming With Frida,en,0-default,"Find inspiration in the fantastic world of this legendary surrealist painter, at home in 1940s Mexico.",d804cc68c2791599e075ffbfcda98a8b,,,False,True,sleep_stories,generic,False,2022-08-02T18:45:02.326Z,2025-03-06T15:59:03.273Z,Schlafgeschichte,yB7zAwpp,Paola Villegas Soruco,True,Du2TSejXjS,Emily Rios,"EMILY RIOS ist eine mexikanische Schauspielerin, die aus bahnbrechenden unabhängigen Filmen und Fernsehserien bekannt ist. Ihr schauspielerisches Debüt machte Emily mit der Hauptrolle im mit dem Sundance Award ausgezeichneten Film Quinceañera, für den Sie sowohl für Alma als auch Imagen Awards als beste Schauspielerin nominiert war. Erwähnenswerte Filme umfassen Barry Jenkins If Beale Street Could Talk und Taylor Hackfords Love Ranch. Emily spielte auch in den renommierten FX-Serien Snowfall und The Bridge mit. Doch ihre bekannteste Rolle ist wohl die der „Andrea Cantillo“ in AMCs gefeierten Serie Breaking Bad. Die Human Rights Campaign zeichnete Emily 2022 mit ihrem Visibility Award als Vorbild und Pionier für die LGBTQ+-Community aus.",False,2022-09-06T18:14:30.298Z,2022-09-06T18:17:12.228Z,2e1c8b9f39994433cae272f0fb02bfb7,image,image/jpeg,844736,https://assets.calm.com/2e1c8b9f39994433cae272f0fb02bfb7.jpeg,3744,3744,"['#ed6558', '#5e3628']",e9c2ad4e6dcb3b5508988fc67d8d51f8,image,image/jpeg,4621162,https://assets.calm.com/e9c2ad4e6dcb3b5508988fc67d8d51f8.jpeg,2500,2500,"['#c1a845', '#4d3f0d']",a3ec689b3c5c0c0d173c88f37daea88b,image,image/jpeg,5374414,https://assets.calm.com/a3ec689b3c5c0c0d173c88f37daea88b.jpeg,2500,2500,"['#c7a507', '#846f09']",a3ec689b3c5c0c0d173c88f37daea88b,image,image/jpeg,5374414,https://assets.calm.com/a3ec689b3c5c0c0d173c88f37daea88b.jpeg,2500,2500,"['#c7a507', '#846f09']",e9c2ad4e6dcb3b5508988fc67d8d51f8,image,image/jpeg,4621162,https://assets.calm.com/e9c2ad4e6dcb3b5508988fc67d8d51f8.jpeg,2500,2500,"['#c1a845', '#4d3f0d']",,,,,,,,,,,,,,,,,,,,,,,
4Jp3Kdq_E,41gahFucdV,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2018-07-06T17:14:37.288Z,140,Wisdom of the Jungle,en,0-default,"Tonight, a chance encounter brings peace to a woman in search of answers, as she learns of the wisdom found in the jungles of Costa Rica",05735e8ded3196850053f35e12acea0e,,,False,True,sleep_stories,generic,False,2018-03-08T19:10:20.643Z,2025-03-10T16:28:44.633Z,Schlafgeschichte,xx8LLyxN,Chris Advansun,True,VkYG-ZSmX,Tamara Levitt,"Tamara meditiert seit über 25 Jahren und ist Head of Mindfulness bei Calm, wo sie seit 2014 Meditationsinhalte erstellt und spricht. 

Tamara hat Calms erste Schlafgeschichte, Die Königin der Gelassenheit, verfasst und seitdem viele andere beliebte Geschichten wie „Lunas Wiegenlied“, „Die geheime Lagune“ und „Ellas Schatz“ geschrieben und erzählt. 

Sie ist ferner die Autorin zweier Kinderbücher zu Achtsamkeitsthemen, „Happiness Doesn’t Come from Headstands“ und „The Secret to Clara’s Calm“, veröffentlicht von Wisdom Publications.

Weitere Informationen findest du auf ihrer Website www.tamaralevitt.com oder auf Instagram.",False,2017-06-27T20:45:52.186Z,2022-06-22T16:54:51.737Z,03a247bf67ff4cf0d3e0852cf59607c8,image,image/jpeg,544856,https://assets.calm.com/03a247bf67ff4cf0d3e0852cf59607c8.jpeg,960,960,"['#c44c74', '#45140a']",44a5664b8fa63d44358d934c5bdf6226,image,image/jpeg,4023129,https://assets.calm.com/44a5664b8fa63d44358d934c5bdf6226.jpeg,1920,1920,"['#a2a911', '#6c4404']",56e8fab711f5aaaa39c65fb28aced727,image,image/jpeg,3096354,https://assets.calm.com/56e8fab711f5aaaa39c65fb28aced727.jpeg,1920,1920,"['#89950b', '#616b09']",56e8fab711f5aaaa39c65fb28aced727,image,image/jpeg,3096354,https://assets.calm.com/56e8fab711f5aaaa39c65fb28aced727.jpeg,1920,1920,"['#89950b', '#616b09']",44a5664b8fa63d44358d934c5bdf6226,image,image/jpeg,4023129,https://assets.calm.com/44a5664b8fa63d44358d934c5bdf6226.jpeg,1920,1920,"['#a2a911', '#6c4404']",,,"Head of Mindfulness bei Calm. Liest fiktive Geschichten, Sacherzählungen und Schlafgeschichten.",,Head of Mindfulness bei Calm,Fiction,,,,,,,,,,,,,,,,,
FL7WfjKsK6,VTINFwlySE,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-02-07T18:00:00.000Z,11285,Meet the Calmlings,en,0-default,"On a moonlit island, somewhere in the Calmiverse, countless little beings await, eager to share the surreal wonders and mindful magic of their serene world.",142e4d108cff340741af261a4a662215,,,False,True,sleep_stories,generic,False,2024-02-02T18:09:08.071Z,2025-03-06T16:05:30.376Z,Schlafgeschichte,ZLZOkZyL,Steve Cleverley/Sanj Sen,True,yeWOv0Z7G1,Phillipa Alexander,"Phillipa hilft Familien nicht nur dabei, zu entspannen und einzuschlafen, sondern spricht auch unzählige Charaktere für beliebte Kindermarken und ist als Session-Sängerin und Songwriterin sowohl in den USA als auch in Großbritannien erfolgreich.",False,2024-02-05T17:33:23.250Z,2024-02-05T23:19:31.044Z,b38b8fab4c6b88132bb3e272e7d3470e,image,image/jpeg,6448,https://assets.calm.com/b38b8fab4c6b88132bb3e272e7d3470e.jpeg,240,258,"['#7f7f7f', '#424242']",4bb556f39ca3b2035ae7723351891daa,image,image/jpeg,4415220,https://assets.calm.com/4bb556f39ca3b2035ae7723351891daa.jpeg,3420,3420,"['#3c65c3', '#10427d']",955f3ac43e9166bde68a49ea3d0da5c9,image,image/jpeg,2718134,https://assets.calm.com/955f3ac43e9166bde68a49ea3d0da5c9.jpeg,2400,2400,"['#1f58cc', '#095f9a']",955f3ac43e9166bde68a49ea3d0da5c9,image,image/jpeg,2718134,https://assets.calm.com/955f3ac43e9166bde68a49ea3d0da5c9.jpeg,2400,2400,"['#1f58cc', '#095f9a']",4bb556f39ca3b2035ae7723351891daa,image,image/jpeg,4415220,https://assets.calm.com/4bb556f39ca3b2035ae7723351891daa.jpeg,3420,3420,"['#3c65c3', '#10427d']",,,,,,,,,,,,,,,,,,,,,,,
mC0xVxWbho,I00igfcH-o,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-02-14T09:00:00.000Z,11275,The Calma Sutra (Lemme Sleep),en,0-default,Discover the sleepy mysteries of the Calma Sutra as Kourtney Kardashian Barker guides us through the various positions sleeping couples assume.,63e7dc8b76eaa623e95739ef77c2f570,2024-02-14T20:00:00.000Z,2024-02-15T20:00:00.000Z,False,True,sleep_stories,generic,False,2024-01-12T16:18:41.587Z,2025-03-10T16:15:09.764Z,Schlafgeschichte,8LP0xvpB,Steve Cleverley & Sanj Sen,True,eCfwNBoouk,Kourtney Kardashian Barker,"Kourtney Kardashian Barker ist die Gründerin von Lemme, einer Reihe von Vitaminen und Nahrungsergänzungsmitteln, die entwickelt wurden, um ein lieblicher und wohltuender Teil deines Alltags zu werden. Nachdem sie jahrelang nach den richtigen Nahrungsergänzungsmitteln gesucht hatte, arbeitete sie fünf Jahre daran, wissenschaftlich fundierte Produkte zu entwickeln, die Menschen zu einem ausgeglicheneren und erfüllteren Leben verhelfen .
Kardashian Barker ist mehrfache Unternehmerin, die 2019 zunächst die Lifestyle-Medienmarke Poosh gründete. Von Gesundheit über Fitness bis hin zu Mutterschaft – Poosh wurde schnell zu einem dynamischen Ort, der informiert, motiviert und einen modernen Lebensstil fördert. Mit zwei bahnbrechenden Wellness-Marken gestaltet Kardashian Barker die Branche für einen rundum besseren Alltag neu. 

",False,2024-01-25T22:36:13.169Z,2024-02-14T16:19:24.452Z,58bf12821706b6a164842e89520d8856,image,image/png,1125728,https://assets.calm.com/58bf12821706b6a164842e89520d8856.png,970,970,"['#d4946c', '#66391e']",b23c4c1af0bb8376c30a2526d3fe92f5,image,image/png,178324,https://assets.calm.com/b23c4c1af0bb8376c30a2526d3fe92f5.png,480,480,"['#64a2e4', '#134070']",63e7dc8b76eaa623e95739ef77c2f570,image,image/png,994030,https://assets.calm.com/63e7dc8b76eaa623e95739ef77c2f570.png,1920,1920,"['#6564e4', '#141370']",63e7dc8b76eaa623e95739ef77c2f570,image,image/png,994030,https://assets.calm.com/63e7dc8b76eaa623e95739ef77c2f570.png,1920,1920,"['#6564e4', '#141370']",b23c4c1af0bb8376c30a2526d3fe92f5,image,image/png,178324,https://assets.calm.com/b23c4c1af0bb8376c30a2526d3fe92f5.png,480,480,"['#64a2e4', '#134070']","Keeping, Up, Jenner, gummy, gummies, Travis",False,,,,,,,,,,,,,,,,,,,,,
Vy5IvrU9E,E1gq8DSU94,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-05-14T18:15:59.084Z,145,A Tale of Forest Friends,en,0-default,"Written for kids and adults alike, tonight’s story takes you on an enchanting journey through a magical forest full of familiar friends.",69befaeb35f1dff0b9a159be7b80ee48,,,False,True,sleep_stories,generic,False,2018-03-29T21:18:49.566Z,2025-03-24T15:16:17.514Z,Schlafgeschichte,Q91mljA0,E.D.E. Bell,True,41UxvSU94,Trekina White,"Als Synchronsprecherin in der San Francisco Bay Area erweckt Trekina mit ihrer Stimme leidenschaftlich gern Projekte zum Leben. Sie hat für AT&T Nation’s Football Classic, John Muir Health, PBS Kids, PlayStation und verschiedene Hörbuchproduktionen gearbeitet, und die Liste erweitert sich ständig. Trekina freut sich unglaublich über die Zusammenarbeit mit Calm und hofft, die Welt dadurch positiver, friedlicher und entspannter zu machen.",False,2018-03-29T21:17:09.711Z,2018-09-17T23:47:07.822Z,30191e5c91d7fb02832d80236be6a5fa,image,image/jpeg,68701,https://assets.calm.com/30191e5c91d7fb02832d80236be6a5fa.jpeg,453,457,"['#3d2c28', '#bc978a', '#97a4bf']",e794f9677cdeb1309ef54a6f171f82c4,image,image/jpeg,369662,https://assets.calm.com/e794f9677cdeb1309ef54a6f171f82c4.jpeg,1920,1920,"['#978c38', '#666217']",6a453fa563930f21ffaa7841a6b24759,image,image/jpeg,328689,https://assets.calm.com/6a453fa563930f21ffaa7841a6b24759.jpeg,1920,1920,"['#a49843', '#726d21']",6a453fa563930f21ffaa7841a6b24759,image,image/jpeg,328689,https://assets.calm.com/6a453fa563930f21ffaa7841a6b24759.jpeg,1920,1920,"['#a49843', '#726d21']",e794f9677cdeb1309ef54a6f171f82c4,image,image/jpeg,369662,https://assets.calm.com/e794f9677cdeb1309ef54a6f171f82c4.jpeg,1920,1920,"['#978c38', '#666217']",,,,,,Sleep Story for Kids,,,,,,,,,,,,,,,,,
fAix3S8MQU,pJXHB9SX-o,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-07-26T17:00:00.000Z,11579,The Calmling Games,en,0-default,"On your mark, get set, sleep! The snooziest tournament ever is about to begin, in this epic story that tells of cute Calmlings competing in dreamy games that move at a very gentle pace.",8a77335ea488575256f95f9213756de1,,,False,True,sleep_stories,generic,False,2024-07-23T21:24:26.353Z,2025-03-07T17:17:57.620Z,Schlafgeschichte,8LP0xvpB,Steve Cleverley & Sanj Sen,True,yeWOv0Z7G1,Phillipa Alexander,"Phillipa hilft Familien nicht nur dabei, zu entspannen und einzuschlafen, sondern spricht auch unzählige Charaktere für beliebte Kindermarken und ist als Session-Sängerin und Songwriterin sowohl in den USA als auch in Großbritannien erfolgreich.",False,2024-02-05T17:33:23.250Z,2024-02-05T23:19:31.044Z,b38b8fab4c6b88132bb3e272e7d3470e,image,image/jpeg,6448,https://assets.calm.com/b38b8fab4c6b88132bb3e272e7d3470e.jpeg,240,258,"['#7f7f7f', '#424242']",8a77335ea488575256f95f9213756de1,image,image/jpeg,437739,https://assets.calm.com/8a77335ea488575256f95f9213756de1.jpeg,2000,2000,"['#31bcf4', '#0f4b80']",fee86d3981a139d671f77b1c882656b0,image,image/jpeg,490784,https://assets.calm.com/fee86d3981a139d671f77b1c882656b0.jpeg,2000,2000,"['#31bcf4', '#053481']",fee86d3981a139d671f77b1c882656b0,image,image/jpeg,490784,https://assets.calm.com/fee86d3981a139d671f77b1c882656b0.jpeg,2000,2000,"['#31bcf4', '#053481']",8a77335ea488575256f95f9213756de1,image,image/jpeg,437739,https://assets.calm.com/8a77335ea488575256f95f9213756de1.jpeg,2000,2000,"['#31bcf4', '#0f4b80']",,,,,,,[],,,,,,,,,,,,,,,,
2pT7B8x3Mo,Cyn-2Y1RQz,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-07-13T08:00:00.000Z,50,A Very Proper Tea Party,en,0-default,Join culinary queen Dame Mary Berry for a delightful tale that savors the British tradition of afternoon tea.,8b7c6e5b79ba0d9b91c784ecb653951d,2021-07-13T08:00:00.000Z,2021-07-16T08:00:00.000Z,False,True,sleep_stories,generic,False,2021-06-25T16:49:09.224Z,2021-09-20T16:14:13.637Z,Schlafgeschichte,JBQ3yzAk,Marion Katrina Poerio,True,Dci5_gyBYx,Dame Mary Berry,"Mary Berry ist eine der beliebtesten Kochbuchautorinnen und Fernsehmoderatorinnen. Mary ist weltweit bekannt durch ihren Auftritt als Jurorin bei The Great British Bake Off für die BBC und The Great American Baking Show für NBC. Zu Marys Kochsendungen für die BBC gehören Mary Berry’s Simple Comforts, Mary Berry’s Quick Cooking und Mary Berry Everyday. Mary besuchte die Kochschule Le Cordon Bleu in Paris. Ihre Karriere erstreckt sich bereits über 60 Jahre, und sie hat über 80 Kochbücher geschrieben, die sich weltweit mehr als 60 Millionen Mal verkauft haben.",False,2021-06-25T16:50:34.707Z,2021-07-06T23:17:24.690Z,f4ba50b6e24100cf517764f86f89234e,image,image/jpeg,157712,https://assets.calm.com/f4ba50b6e24100cf517764f86f89234e.jpeg,500,500,"['#c04448', '#7d3e2b']",dc122f317862038f05c5a19cebc7c7d1,image,image/jpeg,5629887,https://assets.calm.com/dc122f317862038f05c5a19cebc7c7d1.jpeg,4000,4000,"['#b49762', '#5e421c']",cc13760e07704b7da06f73433c3d38d8,image,image/jpeg,7001512,https://assets.calm.com/cc13760e07704b7da06f73433c3d38d8.jpeg,4000,4000,"['#c18253', '#6b4223']",cc13760e07704b7da06f73433c3d38d8,image,image/jpeg,7001512,https://assets.calm.com/cc13760e07704b7da06f73433c3d38d8.jpeg,4000,4000,"['#c18253', '#6b4223']",dc122f317862038f05c5a19cebc7c7d1,image,image/jpeg,5629887,https://assets.calm.com/dc122f317862038f05c5a19cebc7c7d1.jpeg,4000,4000,"['#b49762', '#5e421c']",,,,,,New story by Dame Mary Berry,,f4ba50b6e24100cf517764f86f89234e,image,image/jpeg,157712.0,https://assets.calm.com/f4ba50b6e24100cf517764f86f89234e.jpeg,500.0,500.0,"['#c04448', '#7d3e2b']",,,,,,,,
U3l5zUMnXd,8bKV1VU-Ag,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-09-21T17:00:00.000Z,41,The Slow Coast,en,0-default,Discover the beauty of California on this special drive down State Route 1.,9eb665da4863e8d0718b43a35cb5b1de,,,False,True,sleep_stories,generic,False,2021-09-13T19:58:20.254Z,2025-03-07T17:15:44.538Z,Schlafgeschichte,2pY89wL6,Candace Rose Rardon,True,ZcNbmRfNLa,Rosalind Chao,"ROSALIND CHAO spielt derzeit die Rolle der Tina Tchen in der Showtime-Eventserie THE FIRST LADY an der Seite von Viola Davis als Michelle Obama. Als Nächstes ist sie in DER VOGEL mit Melissa McCarthy auf Netflix zu sehen. Kürzlich spielte sie in der Live-Action-Verfilmung von Disneys MULAN mit, davor in DIE GELDWÄSCHEREI von Steven Soderbergh neben Meryl Streep und Gary Oldman sowie in dem Indie-Film PLUS ONE mit Maya Erskine. Rosalind war zuletzt bei der Premiere von THE GREAT WAVE auf der Bühne des Londoner National Theatre zu sehen. Ihre bekanntesten Rollen hatte sie in TÖCHTER DES HIMMELS, im STAR TREK-Franchise, in HINTER DEM HORIZONT, ICH BIN SAM und FREAKY FRIDAY – EIN VOLL VERRÜCKTER FREITAG. Als Nächstes nimmt Chao ihre Rolle in der FX-Serie BETTER THINGS mit Pamela Adlon wieder auf.",False,2021-09-13T20:24:01.261Z,2021-09-13T20:25:13.353Z,07da2304e54d98b2b4da5c3fe98110f0,image,image/jpeg,196332,https://assets.calm.com/07da2304e54d98b2b4da5c3fe98110f0.jpeg,2000,2000,"['#bc8e73', '#30180c']",278f5d32c4710737fff251b84296a0b0,image,image/jpeg,3469523,https://assets.calm.com/278f5d32c4710737fff251b84296a0b0.jpeg,2000,2000,"['#f0d256', '#64361d']",782b51eecaf79749872fc548f0142108,image,image/jpeg,3544132,https://assets.calm.com/782b51eecaf79749872fc548f0142108.jpeg,2000,2000,"['#f0d256', '#5e331c']",782b51eecaf79749872fc548f0142108,image,image/jpeg,3544132,https://assets.calm.com/782b51eecaf79749872fc548f0142108.jpeg,2000,2000,"['#f0d256', '#5e331c']",278f5d32c4710737fff251b84296a0b0,image,image/jpeg,3469523,https://assets.calm.com/278f5d32c4710737fff251b84296a0b0.jpeg,2000,2000,"['#f0d256', '#64361d']",,,,,,,,,,,,,,,,,,,,,,,
YF74gc3A7D,msNAfdJgNA,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-04-06T17:00:00.000Z,50,Slowing Down With Tabitha Brown,en,0-default,Be inspired to find your own path on this heartening walk through the North Carolina Forest.,357fb2a2d5e22926851143b0988bdd1b,2021-04-06T17:00:00.000Z,2021-04-09T17:00:00.000Z,False,True,sleep_stories,generic,False,2021-03-25T16:30:29.420Z,2025-03-10T15:17:26.537Z,Schlafgeschichte,vEAQVvDz,Tabitha Brown & Christina Yang,True,fpDxGAfFkH,Tabitha Brown,"Tabitha Brown stillt mit ihrer einzigartigen Herangehensweise an den Veganismus und mit ihrer ganzheitlichen, komödiantischen Persönlichkeit die Sehnsucht vieler Millionen Menschen. Das brachte ihr auch den bekannten Titel „America’s Mom“. Sie zieht ihre Zuschauer in den Bann und begrüßt sie in ihrer Welt mit köstlichen, kreativen und trotzdem einfachen Rezepte, gebraten mit Botschaften voller Mitgefühl und gespickt mit einer Prise Humor. Damit verkörpert sie die Tante, die sie niemals hatten. Wenn sie nicht gerade Millionen von Menschen von Zuhause aus unterhält, widmet sie sich ihren zahlreichen Fernseh- und Filmprojekten. Sie spielte unter anderen neben Martin Sheen in „Princess of the Row“ und dem NBC-Comedy-Hit „Will Grace“. Ihre jüngste Rolle verkörperte sie in der Showtimes-Hit-Serie „The Chi“ von Lena Waithe.",False,2021-04-06T20:35:28.319Z,2021-04-06T20:38:02.935Z,565795bd176e260c9955126c2acdf424,image,image/jpeg,8731229,https://assets.calm.com/565795bd176e260c9955126c2acdf424.jpeg,1000,1000,"['#c27419', '#84290e']",2fa29d9ce083e13365b445442db919e1,image,image/jpeg,10907128,https://assets.calm.com/2fa29d9ce083e13365b445442db919e1.jpeg,2000,2000,"['#f49322', '#7e3109']",6e13dcb94c16f3fd1fd100d0535f1392,image,image/jpeg,11751714,https://assets.calm.com/6e13dcb94c16f3fd1fd100d0535f1392.jpeg,2000,2000,"['#e28420', '#772b07']",6e13dcb94c16f3fd1fd100d0535f1392,image,image/jpeg,11751714,https://assets.calm.com/6e13dcb94c16f3fd1fd100d0535f1392.jpeg,2000,2000,"['#e28420', '#772b07']",2fa29d9ce083e13365b445442db919e1,image,image/jpeg,10907128,https://assets.calm.com/2fa29d9ce083e13365b445442db919e1.jpeg,2000,2000,"['#f49322', '#7e3109']",,,,,,A New Sleep Story,,565795bd176e260c9955126c2acdf424,image,image/jpeg,8731229.0,https://assets.calm.com/565795bd176e260c9955126c2acdf424.jpeg,1000.0,1000.0,"['#c27419', '#84290e']",,,,,,,,
KgKHZroNYs,P_CdRmJWb6,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-03-20T17:00:00.000Z,11410,Kiko's Cloud Shaper ,en,0-default,"Look, up in the sky! Is it a bird? Is it a plane? Is it a unicorn wearing a bowler hat? No, it's Kiko and her wonderfully calming cloud-shaper.",e3d7e49a7babea92f5fcd297198b1467,,,False,True,sleep_stories,generic,False,2024-03-15T12:56:35.727Z,2025-03-05T22:12:17.781Z,Schlafgeschichte,ZLZOkZyL,Steve Cleverley/Sanj Sen,True,41exmbWrmm,Anna Acton,"Anna ist eine britisch-amerikanische Schauspielerin und preisgekrönte Stimmkünstlerin. Zu ihrem umfassenden Lebenslauf gehören Theater, Film, Fernsehen, Werbung und Radio. Sie ist vor allem für ihre regelmäßigen Rollen in verschiedenen Fernsehserien bekannt, die mit BAFTA-Awards ausgezeichnet wurden. Dazu zählen Eastenders (BBC), Topsy and Tim (BBC), The Bill (ITV) und Family Affairs (C5). Sie hat mehrere Hörbücher eingesprochen und Charakteren in vielen bekannten und preisgekrönten Videospielen ihre Stimme geliehen.",False,2017-06-27T20:45:52.188Z,2020-07-07T14:18:39.375Z,50ab86033b275894e080f56bfe6ae905,image,image/jpeg,413648,https://assets.calm.com/50ab86033b275894e080f56bfe6ae905.jpeg,750,750,"['#d5aba6', '#352422', '#6b4540']",d3e4a20691613676df12e3b916b576ac,image,image/jpeg,1682794,https://assets.calm.com/d3e4a20691613676df12e3b916b576ac.jpeg,2048,2048,"['#0572b1', '#046ca4']",22cba2598b6329346de66ea833543878,image,image/jpeg,1870400,https://assets.calm.com/22cba2598b6329346de66ea833543878.jpeg,2048,2048,"['#0779b6', '#0464a4']",22cba2598b6329346de66ea833543878,image,image/jpeg,1870400,https://assets.calm.com/22cba2598b6329346de66ea833543878.jpeg,2048,2048,"['#0779b6', '#0464a4']",d3e4a20691613676df12e3b916b576ac,image,image/jpeg,1682794,https://assets.calm.com/d3e4a20691613676df12e3b916b576ac.jpeg,2048,2048,"['#0572b1', '#046ca4']","Calmlings, adventure, sky, calmling",False,"Schauspielerin aus England. Sie liest fiktive Geschichten, Märchen und Reiseerzählungen zum Einschlafen.",,,,,,,,,,,,,,,,,,,,
